FromNodeId,ToNodeId,ACTION,Occurrences,ActionValue
752,2371,MISSED SHOT,143,-0.087249257
4323,19417,MISSED SHOT,96,-0.121092959
751,752,FACEOFF (Offensive),1072,0.050874053
183,1649,FACEOFF (Offensive),845,0.044724434
1200,1201,FACEOFF (Offensive),1305,0.043985829
1840,3029,FACEOFF (Offensive),1807,0.042392889
104,105,FACEOFF (Offensive),1785,0.041879827
1396,1397,FACEOFF (Offensive),1044,0.040123721
299,2225,FACEOFF (Offensive),3625,0.039338697
3103,3109,FACEOFF (Offensive),721,0.039332934
142,143,FACEOFF (Offensive),1019,0.037563801
695,740,FACEOFF (Offensive),2074,0.03718397
121,122,FACEOFF (Offensive),1857,0.036931611
178,1920,FACEOFF (Offensive),1922,0.034451384
210,523,FACEOFF (Offensive),628,0.034137516
12,311,FACEOFF (Offensive),4279,0.032523592
43,335,FACEOFF (Offensive),1356,0.032322212
859,2177,FACEOFF (Offensive),1366,0.031571592
75,2005,FACEOFF (Offensive),1387,0.030192562
656,657,FACEOFF (Offensive),2529,0.030122305
1028,1815,FACEOFF (Offensive),1292,0.029955686
258,259,FACEOFF (Offensive),1217,0.029948781
2897,2898,FACEOFF (Offensive),666,0.029667538
1048,1049,FACEOFF (Offensive),1802,0.026983657
159,3675,FACEOFF (Offensive),968,0.024387908
2273,2876,FACEOFF (Offensive),952,0.023829644
2948,7396,FACEOFF (Offensive),1423,0.023017032
1343,1351,FACEOFF (Offensive),3182,0.02295428
187,468,FACEOFF (Offensive),1167,0.022887543
1196,2259,FACEOFF (Offensive),3068,0.02214629
4951,12327,FACEOFF (Offensive),1124,0.021866761
4872,4873,FACEOFF (Offensive),706,0.021329994
647,711,FACEOFF (Offensive),5274,0.02114981
2979,2980,FACEOFF (Offensive),898,0.020569829
4243,4265,FACEOFF (Offensive),2261,0.020240961
1124,1139,FACEOFF (Offensive),830,0.020148647
2,281,FACEOFF (Offensive),10573,0.019616609
1803,5397,FACEOFF (Offensive),4010,0.019319361
138,371,FACEOFF (Offensive),2091,0.01917915
2948,7389,FACEOFF (Offensive),1985,0.018709509
760,779,FACEOFF (Offensive),3965,0.018487715
1803,2286,FACEOFF (Offensive),3332,0.018377293
338,347,FACEOFF (Offensive),741,0.018114431
2,1252,FACEOFF (Offensive),12116,0.017886908
187,202,FACEOFF (Offensive),1385,0.017676919
760,773,FACEOFF (Offensive),4673,0.017221682
62,590,FACEOFF (Offensive),3221,0.016810374
647,648,FACEOFF (Offensive),5941,0.016754549
1381,1673,FACEOFF (Offensive),1639,0.016727407
86,98,FACEOFF (Offensive),4220,0.01653695
4268,4273,FACEOFF (Offensive),1202,0.01629949
1124,7483,FACEOFF (Offensive),920,0.016174739
4951,12323,FACEOFF (Offensive),703,0.0160709
811,1861,FACEOFF (Offensive),3908,0.01560925
1196,2251,FACEOFF (Offensive),2463,0.015379984
138,1573,FACEOFF (Offensive),2179,0.01502499
178,245,FACEOFF (Offensive),2458,0.012976008
4243,4249,FACEOFF (Offensive),1353,0.012085324
2605,2614,FACEOFF (Offensive),635,0.01165286
380,383,FACEOFF (Offensive),884,0.011353873
62,563,FACEOFF (Offensive),3335,0.010979971
1343,1391,FACEOFF (Offensive),3829,0.010579083
811,827,FACEOFF (Offensive),2383,0.010453286
86,102,FACEOFF (Offensive),4219,0.010440634
380,428,FACEOFF (Offensive),818,0.006578098
338,3653,FACEOFF (Offensive),712,0.002138672
18509,49991,TAKEAWAY,16,0.29188375
3675,68358,TAKEAWAY,20,0.243002813
4321,42322,TAKEAWAY,18,0.220392627
2282,171685,TAKEAWAY,16,0.216931137
827,106236,TAKEAWAY,15,0.214389723
1566,38309,TAKEAWAY,17,0.212741588
199,218514,TAKEAWAY,18,0.201653807
4323,87671,TAKEAWAY,32,0.195843624
2969,148234,TAKEAWAY,26,0.193027884
1383,23696,TAKEAWAY,22,0.191803989
10963,261763,TAKEAWAY,17,0.191353837
741,126849,TAKEAWAY,20,0.191278975
1197,59218,TAKEAWAY,41,0.189546416
1365,15265,TAKEAWAY,25,0.178580958
2225,150399,TAKEAWAY,15,0.175220956
2709,16467,TAKEAWAY,17,0.175188255
609,5318,TAKEAWAY,20,0.172341061
2231,15756,TAKEAWAY,26,0.172255485
386,84756,TAKEAWAY,18,0.170483797
1383,41470,TAKEAWAY,26,0.166038926
1351,28510,TAKEAWAY,15,0.161902011
259,1660,TAKEAWAY,33,0.161099684
13568,58569,TAKEAWAY,17,0.160585543
50039,66132,TAKEAWAY,16,0.158707326
6365,23937,TAKEAWAY,30,0.157946975
752,11607,TAKEAWAY,34,0.157310353
711,36330,TAKEAWAY,25,0.155090941
740,27616,TAKEAWAY,72,0.154620361
2709,64834,TAKEAWAY,19,0.15458794
102,3504,TAKEAWAY,24,0.15022781
2774,250082,TAKEAWAY,15,0.148103558
4150,46423,TAKEAWAY,15,0.139630646
1641,3556,TAKEAWAY,27,0.138914549
455,40342,TAKEAWAY,21,0.137559236
529,11459,TAKEAWAY,33,0.136589675
7420,74428,TAKEAWAY,17,0.136528643
4501,60122,TAKEAWAY,15,0.134870884
816,177874,TAKEAWAY,22,0.132433283
740,129857,TAKEAWAY,15,0.131023135
1489,88370,TAKEAWAY,15,0.127495854
3127,123128,TAKEAWAY,17,0.127172126
1641,12973,TAKEAWAY,17,0.126482489
1815,84077,TAKEAWAY,47,0.123558553
816,15299,TAKEAWAY,32,0.120060527
238,107530,TAKEAWAY,31,0.118641091
672,355663,TAKEAWAY,16,0.118269676
523,40945,TAKEAWAY,27,0.118223357
2311,86783,TAKEAWAY,38,0.117696123
590,96109,TAKEAWAY,18,0.117014701
301,57140,TAKEAWAY,16,0.116358173
1673,10293,TAKEAWAY,33,0.116067876
3559,23345,TAKEAWAY,37,0.11433341
2687,10507,TAKEAWAY,30,0.113917263
2642,214503,TAKEAWAY,19,0.113305152
12307,43808,TAKEAWAY,18,0.113045394
1804,60092,TAKEAWAY,24,0.112931642
4244,195185,TAKEAWAY,17,0.112695128
7462,47117,TAKEAWAY,22,0.112086147
58,68267,TAKEAWAY,26,0.111544284
2707,12581,TAKEAWAY,27,0.111446418
1868,73526,TAKEAWAY,19,0.111289363
592,32164,TAKEAWAY,18,0.109429409
1391,9512,TAKEAWAY,32,0.109121684
1566,99448,TAKEAWAY,34,0.109105751
1804,66576,TAKEAWAY,25,0.108446937
2231,2232,TAKEAWAY,53,0.107887967
219,131952,TAKEAWAY,33,0.105760518
161,195741,TAKEAWAY,17,0.105548658
657,22764,TAKEAWAY,53,0.10499101
171,61566,TAKEAWAY,52,0.10432434
161,8763,TAKEAWAY,34,0.103207678
2953,2958,TAKEAWAY,21,0.103113683
94,70463,TAKEAWAY,52,0.102965004
1566,21391,TAKEAWAY,21,0.102919784
6540,21793,TAKEAWAY,23,0.101956716
648,76318,TAKEAWAY,27,0.101626431
19,4568,TAKEAWAY,25,0.101396521
2251,31522,TAKEAWAY,54,0.100950935
1197,24103,TAKEAWAY,66,0.100737051
1844,3004,TAKEAWAY,43,0.100386256
7396,66363,TAKEAWAY,25,0.099803306
1023,78358,TAKEAWAY,21,0.09961246
4260,123936,TAKEAWAY,19,0.099307552
1844,89732,TAKEAWAY,36,0.09861037
1269,58822,TAKEAWAY,48,0.097510821
831,3277,TAKEAWAY,44,0.09736714
3158,35717,TAKEAWAY,16,0.097339932
4467,115247,TAKEAWAY,20,0.09711201
4265,36554,TAKEAWAY,41,0.096601823
3029,46468,TAKEAWAY,55,0.095480107
1432,115364,TAKEAWAY,16,0.09332393
3109,39144,TAKEAWAY,28,0.091400831
1049,73529,TAKEAWAY,38,0.091311726
122,47254,TAKEAWAY,48,0.091149415
18509,177920,TAKEAWAY,23,0.090766315
4244,29165,TAKEAWAY,24,0.090367951
4408,83770,TAKEAWAY,16,0.090350544
831,110715,TAKEAWAY,23,0.089370114
1003,39097,TAKEAWAY,20,0.087591551
4273,30448,TAKEAWAY,35,0.087403498
281,16818,TAKEAWAY,43,0.087395504
3392,214557,TAKEAWAY,20,0.086414808
63,19224,TAKEAWAY,96,0.085508817
2259,41858,TAKEAWAY,17,0.085487309
773,39611,TAKEAWAY,20,0.084646275
2953,93422,TAKEAWAY,23,0.084569009
563,12784,TAKEAWAY,48,0.084490458
1000,14603,TAKEAWAY,25,0.083667444
94,63028,TAKEAWAY,41,0.083476
1566,24737,TAKEAWAY,36,0.083007284
721,48444,TAKEAWAY,19,0.082927846
303,9340,TAKEAWAY,85,0.081113541
4336,25800,TAKEAWAY,15,0.081043046
1351,23691,TAKEAWAY,19,0.080918445
1665,15256,TAKEAWAY,65,0.080906092
1373,184179,TAKEAWAY,32,0.080669644
1351,66274,TAKEAWAY,36,0.080310321
3653,106150,TAKEAWAY,19,0.080308112
139,49544,TAKEAWAY,46,0.080036807
678,9651,TAKEAWAY,39,0.079270715
2286,169866,TAKEAWAY,15,0.079150792
4501,154809,TAKEAWAY,47,0.078126148
2760,238663,TAKEAWAY,18,0.077443187
7309,110479,TAKEAWAY,17,0.077014778
1252,83677,TAKEAWAY,44,0.076998011
1665,40606,TAKEAWAY,42,0.076877693
1000,9633,TAKEAWAY,64,0.076675126
2492,175705,TAKEAWAY,19,0.076456588
90,22368,TAKEAWAY,36,0.076128826
2286,60085,TAKEAWAY,22,0.075742227
1665,26466,TAKEAWAY,53,0.075593537
335,1690,TAKEAWAY,33,0.075564773
1023,13318,TAKEAWAY,84,0.075543792
592,593,TAKEAWAY,19,0.075139202
1000,5125,TAKEAWAY,67,0.073401987
361,190206,TAKEAWAY,16,0.072879983
1397,23708,TAKEAWAY,23,0.072088575
5397,6409,TAKEAWAY,71,0.070831194
2614,23149,TAKEAWAY,17,0.070194037
3127,32803,TAKEAWAY,21,0.068957238
939,68075,TAKEAWAY,31,0.068725151
1813,82401,TAKEAWAY,47,0.06785268
2980,36829,TAKEAWAY,27,0.067707368
529,13007,TAKEAWAY,28,0.067664028
2005,6939,TAKEAWAY,51,0.066445328
916,87521,TAKEAWAY,39,0.066220291
2268,92900,TAKEAWAY,17,0.066142024
6537,85745,TAKEAWAY,18,0.066100587
311,22286,TAKEAWAY,23,0.066048544
1383,5272,TAKEAWAY,47,0.065638188
90,20351,TAKEAWAY,53,0.065552705
4427,20696,TAKEAWAY,17,0.065442473
371,11087,TAKEAWAY,34,0.065388457
63,31163,TAKEAWAY,51,0.065303556
58,77414,TAKEAWAY,30,0.064699217
1139,383159,TAKEAWAY,23,0.064584002
1634,67262,TAKEAWAY,43,0.063710769
1634,101214,TAKEAWAY,37,0.063688802
31,9090,TAKEAWAY,101,0.063083879
4391,16890,TAKEAWAY,22,0.062491825
4249,73288,TAKEAWAY,15,0.062347335
238,27499,TAKEAWAY,28,0.062282097
1489,105362,TAKEAWAY,28,0.062189082
1365,31015,TAKEAWAY,86,0.061978761
31,16325,TAKEAWAY,141,0.061973033
1873,29831,TAKEAWAY,81,0.061561537
1217,71024,TAKEAWAY,36,0.061473138
7389,35612,TAKEAWAY,31,0.061339037
4501,12750,TAKEAWAY,19,0.060293122
4265,90131,TAKEAWAY,29,0.059999795
4150,116309,TAKEAWAY,16,0.059901435
105,40585,TAKEAWAY,56,0.059697743
1391,85682,TAKEAWAY,15,0.059541399
2774,12442,TAKEAWAY,50,0.059502367
18,16643,TAKEAWAY,61,0.059164112
784,2153,TAKEAWAY,106,0.059010203
4376,21057,TAKEAWAY,21,0.059005659
311,10973,TAKEAWAY,151,0.058350377
1326,1558,TAKEAWAY,96,0.057938642
2282,21188,TAKEAWAY,39,0.057651692
779,18437,TAKEAWAY,27,0.057546831
3455,175044,TAKEAWAY,19,0.057455885
696,25316,TAKEAWAY,25,0.056948396
72,25952,TAKEAWAY,72,0.056649596
219,16061,TAKEAWAY,21,0.056181353
2177,48816,TAKEAWAY,43,0.056152208
2311,89287,TAKEAWAY,29,0.055902864
590,53518,TAKEAWAY,32,0.055706201
1507,63865,TAKEAWAY,17,0.055335579
1217,108651,TAKEAWAY,50,0.055306303
2919,73324,TAKEAWAY,17,0.053971271
671,20281,TAKEAWAY,120,0.052751021
2197,15260,TAKEAWAY,69,0.052709712
1365,42277,TAKEAWAY,22,0.0523777
1641,74629,TAKEAWAY,59,0.052057574
139,58286,TAKEAWAY,16,0.051851533
812,29801,TAKEAWAY,45,0.051622256
5888,163174,TAKEAWAY,33,0.051521982
221,1934,TAKEAWAY,26,0.051477694
801,77112,TAKEAWAY,42,0.051355072
2231,88374,TAKEAWAY,41,0.051180863
1252,12562,TAKEAWAY,194,0.051079444
63,27176,TAKEAWAY,37,0.050531767
6067,24423,TAKEAWAY,20,0.050493217
1326,74879,TAKEAWAY,38,0.050320998
18,16124,TAKEAWAY,105,0.049726706
2197,17970,TAKEAWAY,53,0.049453406
761,33265,TAKEAWAY,55,0.048946872
11567,85798,TAKEAWAY,17,0.048845206
7181,219781,TAKEAWAY,19,0.048359966
2967,70903,TAKEAWAY,43,0.048280234
2197,25180,TAKEAWAY,70,0.048023804
761,30775,TAKEAWAY,78,0.04797479
816,115500,TAKEAWAY,40,0.046821114
371,148401,TAKEAWAY,17,0.046711896
1959,17262,TAKEAWAY,29,0.046704874
63,2459,TAKEAWAY,51,0.046590996
834,41404,TAKEAWAY,49,0.045765953
4244,38537,TAKEAWAY,24,0.045427668
4269,87958,TAKEAWAY,27,0.045396686
4244,25884,TAKEAWAY,20,0.045255166
188,90691,TAKEAWAY,15,0.044631903
188,27811,TAKEAWAY,24,0.044422251
1804,115180,TAKEAWAY,43,0.044077834
1649,79741,TAKEAWAY,15,0.04387766
1365,32296,TAKEAWAY,59,0.043790645
834,41597,TAKEAWAY,26,0.043669544
916,62977,TAKEAWAY,38,0.043403737
18,34199,TAKEAWAY,114,0.043394285
529,31655,TAKEAWAY,33,0.043359808
2225,5336,TAKEAWAY,135,0.043117026
529,54168,TAKEAWAY,37,0.04310181
2286,33935,TAKEAWAY,24,0.042872888
916,7502,TAKEAWAY,25,0.042666966
1006,48741,TAKEAWAY,41,0.042636391
1920,48321,TAKEAWAY,25,0.042487832
1665,26699,TAKEAWAY,26,0.042421638
161,11080,TAKEAWAY,40,0.042281547
1391,56060,TAKEAWAY,34,0.042231053
2197,20598,TAKEAWAY,40,0.042162295
648,3476,TAKEAWAY,53,0.041658828
1006,9421,TAKEAWAY,103,0.041402815
761,41601,TAKEAWAY,28,0.041258476
1391,5256,TAKEAWAY,87,0.041145208
5,52902,TAKEAWAY,44,0.04079229
563,160239,TAKEAWAY,23,0.040710419
7219,7614,TAKEAWAY,35,0.040679724
545,1467,TAKEAWAY,122,0.040565022
72,6954,TAKEAWAY,66,0.04039845
784,38172,TAKEAWAY,46,0.040296641
98,11957,TAKEAWAY,93,0.039939896
563,80501,TAKEAWAY,18,0.039745203
1813,19602,TAKEAWAY,44,0.039695919
171,101166,TAKEAWAY,33,0.039082991
94,23656,TAKEAWAY,30,0.038439542
13,36082,TAKEAWAY,25,0.037900399
784,81329,TAKEAWAY,38,0.037691857
831,29991,TAKEAWAY,46,0.037333637
827,19668,TAKEAWAY,23,0.036718742
352,99579,TAKEAWAY,21,0.036673528
303,31701,TAKEAWAY,95,0.036184351
1197,128634,TAKEAWAY,29,0.03609169
381,23293,TAKEAWAY,18,0.03606476
1252,15159,TAKEAWAY,102,0.034932494
885,241729,TAKEAWAY,15,0.034292296
31,19929,TAKEAWAY,233,0.033724211
468,134872,TAKEAWAY,20,0.033435125
339,5643,TAKEAWAY,23,0.033345601
1006,57327,TAKEAWAY,59,0.033053276
1006,5155,TAKEAWAY,45,0.032887431
784,134989,TAKEAWAY,34,0.032816209
2247,29402,TAKEAWAY,30,0.032264905
1507,13244,TAKEAWAY,37,0.032233382
2274,91715,TAKEAWAY,15,0.031844709
3369,30658,TAKEAWAY,20,0.031223994
2231,26746,TAKEAWAY,130,0.030819336
1217,106624,TAKEAWAY,29,0.030812331
15,12803,TAKEAWAY,115,0.030447051
1197,50993,TAKEAWAY,36,0.030407877
1813,73637,TAKEAWAY,110,0.030209272
94,74085,TAKEAWAY,66,0.030096682
6067,26327,TAKEAWAY,19,0.030095049
221,4736,TAKEAWAY,27,0.029633005
2967,16929,TAKEAWAY,17,0.029360602
1252,7495,TAKEAWAY,54,0.029163639
98,73765,TAKEAWAY,26,0.029146239
1873,37116,TAKEAWAY,26,0.029100748
711,3266,TAKEAWAY,34,0.028992564
834,42832,TAKEAWAY,45,0.028823458
303,91159,TAKEAWAY,90,0.028808708
649,351302,TAKEAWAY,17,0.028290963
831,39123,TAKEAWAY,28,0.02821618
816,59346,TAKEAWAY,33,0.028207602
2774,98225,TAKEAWAY,31,0.027876801
18,6088,TAKEAWAY,300,0.027302537
761,88811,TAKEAWAY,31,0.027218511
98,136931,TAKEAWAY,17,0.026190769
671,14394,TAKEAWAY,15,0.026174725
1844,34089,TAKEAWAY,44,0.026120431
15,14059,TAKEAWAY,126,0.026030326
1641,39450,TAKEAWAY,18,0.025944502
2274,37806,TAKEAWAY,38,0.025508748
4408,66418,TAKEAWAY,36,0.025142929
1326,10532,TAKEAWAY,63,0.025051413
7389,43096,TAKEAWAY,23,0.025029523
678,3258,TAKEAWAY,43,0.025008037
939,23234,TAKEAWAY,93,0.024879483
98,204144,TAKEAWAY,22,0.024560761
102,135106,TAKEAWAY,20,0.024319812
3174,99955,TAKEAWAY,22,0.023986419
1641,23339,TAKEAWAY,30,0.023337847
648,37062,TAKEAWAY,28,0.022692959
801,48512,TAKEAWAY,79,0.022665286
678,680,TAKEAWAY,103,0.022493871
1081,2137,TAKEAWAY,29,0.022419254
1269,38069,TAKEAWAY,37,0.021831955
12327,44199,TAKEAWAY,18,0.02130988
161,15999,TAKEAWAY,42,0.021007138
648,3236,TAKEAWAY,95,0.020848348
90,61580,TAKEAWAY,30,0.02055027
1197,63734,TAKEAWAY,37,0.020289386
12307,12310,TAKEAWAY,17,0.020021325
958,39553,TAKEAWAY,43,0.019854578
1861,16613,TAKEAWAY,26,0.019622801
1006,64267,TAKEAWAY,62,0.019090444
1665,37950,TAKEAWAY,43,0.018764525
15,32584,TAKEAWAY,64,0.018453962
1351,106861,TAKEAWAY,48,0.018357308
2247,30040,TAKEAWAY,39,0.018219771
2286,50216,TAKEAWAY,32,0.01821808
671,37065,TAKEAWAY,50,0.018015601
1432,42844,TAKEAWAY,24,0.017851337
1013,3226,TAKEAWAY,15,0.017708143
7219,15623,TAKEAWAY,31,0.017600736
238,99533,TAKEAWAY,38,0.017492044
90,11966,TAKEAWAY,70,0.017463947
31,17056,TAKEAWAY,144,0.017243646
1861,9694,TAKEAWAY,23,0.016368321
812,62128,TAKEAWAY,27,0.016356955
5397,433182,TAKEAWAY,15,0.015860017
678,20527,TAKEAWAY,65,0.015447633
812,10774,TAKEAWAY,43,0.015442948
4235,28325,TAKEAWAY,20,0.015264671
219,29312,TAKEAWAY,23,0.015235263
4249,60155,TAKEAWAY,25,0.014703148
2876,20639,TAKEAWAY,44,0.01439743
1432,115120,TAKEAWAY,28,0.014239986
2259,67428,TAKEAWAY,64,0.014122473
1351,50643,TAKEAWAY,30,0.013798561
2760,39586,TAKEAWAY,73,0.013186517
2247,28537,TAKEAWAY,52,0.013178286
3136,9103,TAKEAWAY,45,0.013137714
1573,131147,TAKEAWAY,44,0.012724783
834,48509,TAKEAWAY,57,0.012509579
339,5607,TAKEAWAY,19,0.012401255
831,18876,TAKEAWAY,52,0.012189455
4244,9704,TAKEAWAY,25,0.011835883
1634,33477,TAKEAWAY,30,0.011659933
1804,13650,TAKEAWAY,68,0.011653805
1000,54084,TAKEAWAY,63,0.011457904
1373,34501,TAKEAWAY,78,0.011034951
16900,127326,TAKEAWAY,20,0.010681901
678,5133,TAKEAWAY,68,0.010551118
2268,20650,TAKEAWAY,58,0.010197889
303,8401,TAKEAWAY,174,0.010190311
2251,7325,TAKEAWAY,16,0.009776626
139,9828,TAKEAWAY,31,0.009381185
3559,104039,TAKEAWAY,15,0.009242678
381,35268,TAKEAWAY,19,0.008838429
1507,22880,TAKEAWAY,20,0.008673275
2247,15119,TAKEAWAY,50,0.00837836
958,62074,TAKEAWAY,53,0.008320699
139,15047,TAKEAWAY,28,0.008104025
2969,67073,TAKEAWAY,20,0.00791703
4004,173982,TAKEAWAY,21,0.007789116
5,20610,TAKEAWAY,47,0.007712776
7462,138921,TAKEAWAY,16,0.007424563
755,11590,TAKEAWAY,23,0.007420744
19,197979,TAKEAWAY,15,0.007050054
1844,58101,TAKEAWAY,25,0.007023399
5,281497,TAKEAWAY,15,0.006971583
1634,5800,TAKEAWAY,23,0.006803385
2967,12226,TAKEAWAY,29,0.006791425
958,23643,TAKEAWAY,67,0.00663202
15,59545,TAKEAWAY,58,0.006516743
1252,31678,TAKEAWAY,52,0.006374786
171,127445,TAKEAWAY,26,0.006123635
939,100249,TAKEAWAY,34,0.006061432
2259,85921,TAKEAWAY,38,0.005875279
1920,129455,TAKEAWAY,19,0.005830798
779,158860,TAKEAWAY,19,0.005579112
94,98887,TAKEAWAY,35,0.005326665
801,854,TAKEAWAY,45,0.005194773
211,22437,TAKEAWAY,21,0.004550429
383,43408,TAKEAWAY,22,0.003718788
1163,32592,TAKEAWAY,36,0.003578907
219,84776,TAKEAWAY,19,0.003451891
1873,83629,TAKEAWAY,17,0.003427401
15,9565,TAKEAWAY,121,0.003284064
1373,20365,TAKEAWAY,55,0.003267964
1873,62287,TAKEAWAY,43,0.003219088
2618,172650,TAKEAWAY,15,0.002963409
281,31817,TAKEAWAY,64,0.002727055
2953,62738,TAKEAWAY,24,0.002466774
5888,20663,TAKEAWAY,29,0.002462241
2268,135534,TAKEAWAY,36,0.002394864
1252,9098,TAKEAWAY,147,0.002195905
2969,144013,TAKEAWAY,15,0.002090361
590,119825,TAKEAWAY,17,0.001820502
3707,161319,TAKEAWAY,33,0.001370242
2311,28624,TAKEAWAY,67,0.001161241
755,13156,TAKEAWAY,37,0.000905986
1813,137255,TAKEAWAY,30,0.000847546
985,24003,TAKEAWAY,21,0.000821821
3976,22568,TAKEAWAY,31,0.000596961
1804,41193,TAKEAWAY,49,0.000373252
2969,25858,TAKEAWAY,17,-0.000279045
94,11042,TAKEAWAY,101,-0.000880591
1861,125095,TAKEAWAY,78,-0.000952178
1217,70240,TAKEAWAY,19,-0.001055336
386,124104,TAKEAWAY,18,-0.00106438
428,51943,TAKEAWAY,17,-0.001139932
1844,73233,TAKEAWAY,32,-0.001170014
221,148830,TAKEAWAY,16,-0.001369242
1326,71566,TAKEAWAY,36,-0.001688065
1566,5685,TAKEAWAY,39,-0.002217628
98,34905,TAKEAWAY,34,-0.002235924
31,43186,TAKEAWAY,82,-0.002463543
2707,23083,TAKEAWAY,22,-0.003105333
1197,39844,TAKEAWAY,63,-0.003216192
4004,12958,TAKEAWAY,35,-0.003247058
27049,95363,TAKEAWAY,15,-0.003505135
529,93182,TAKEAWAY,39,-0.003733368
303,25033,TAKEAWAY,89,-0.003893585
711,3260,TAKEAWAY,115,-0.004128433
102,43552,TAKEAWAY,37,-0.004367851
784,37942,TAKEAWAY,63,-0.004519608
590,22034,TAKEAWAY,18,-0.005045964
3369,206781,TAKEAWAY,20,-0.005052938
916,50691,TAKEAWAY,55,-0.00558652
5,20422,TAKEAWAY,60,-0.005675854
6515,143024,TAKEAWAY,20,-0.005806287
812,169893,TAKEAWAY,25,-0.00583581
15,19940,TAKEAWAY,137,-0.006912124
1217,38888,TAKEAWAY,40,-0.007214393
3369,197120,TAKEAWAY,21,-0.007578335
773,145203,TAKEAWAY,27,-0.00865334
221,19903,TAKEAWAY,27,-0.008965835
779,31912,TAKEAWAY,89,-0.009067103
2286,15606,TAKEAWAY,70,-0.009432042
72,46587,TAKEAWAY,64,-0.009601972
529,12548,TAKEAWAY,84,-0.009737437
18,8404,TAKEAWAY,150,-0.010200348
784,64796,TAKEAWAY,45,-0.010529378
63,23583,TAKEAWAY,40,-0.010543753
1365,3309,TAKEAWAY,44,-0.01061311
648,45041,TAKEAWAY,47,-0.010708525
4004,27807,TAKEAWAY,40,-0.011166407
1023,22970,TAKEAWAY,38,-0.011627301
3127,50528,TAKEAWAY,20,-0.011791922
4260,19003,TAKEAWAY,35,-0.013122454
281,5061,TAKEAWAY,219,-0.013131567
801,19686,TAKEAWAY,53,-0.013148718
958,6971,TAKEAWAY,31,-0.013632605
102,19135,TAKEAWAY,40,-0.013889766
90,92232,TAKEAWAY,39,-0.01413864
958,8769,TAKEAWAY,35,-0.014831461
1844,127118,TAKEAWAY,29,-0.015090926
816,127671,TAKEAWAY,19,-0.015710405
761,22191,TAKEAWAY,68,-0.016009085
1641,1642,TAKEAWAY,34,-0.016087252
2268,28542,TAKEAWAY,45,-0.01652529
545,111954,TAKEAWAY,18,-0.016533967
371,27916,TAKEAWAY,24,-0.016730574
834,8546,TAKEAWAY,42,-0.016938775
1201,28758,TAKEAWAY,41,-0.016984578
72,34602,TAKEAWAY,28,-0.017138132
72,1515,TAKEAWAY,52,-0.017660742
2268,28556,TAKEAWAY,39,-0.018228214
801,42977,TAKEAWAY,51,-0.018474787
3174,52068,TAKEAWAY,32,-0.018583727
563,27716,TAKEAWAY,40,-0.018627119
161,131581,TAKEAWAY,18,-0.018800378
4467,28724,TAKEAWAY,37,-0.019133087
1804,58836,TAKEAWAY,39,-0.019220293
3270,192931,TAKEAWAY,15,-0.019776324
545,12405,TAKEAWAY,83,-0.020472858
671,23454,TAKEAWAY,77,-0.020678609
11731,23299,TAKEAWAY,20,-0.022019014
916,7514,TAKEAWAY,67,-0.022413658
711,56508,TAKEAWAY,45,-0.022482493
2760,231208,TAKEAWAY,18,-0.022570059
1813,109326,TAKEAWAY,28,-0.022895378
2941,89815,TAKEAWAY,16,-0.025555997
773,37703,TAKEAWAY,50,-0.025882207
13568,18279,TAKEAWAY,17,-0.025909574
834,42824,TAKEAWAY,37,-0.025911396
5397,198209,TAKEAWAY,22,-0.026216611
1000,2094,TAKEAWAY,44,-0.026265124
816,37900,TAKEAWAY,38,-0.026402397
657,3223,TAKEAWAY,15,-0.026503513
5397,121321,TAKEAWAY,39,-0.026578264
1269,18211,TAKEAWAY,21,-0.026898518
649,51059,TAKEAWAY,18,-0.027932455
202,7084,TAKEAWAY,36,-0.028447024
827,107054,TAKEAWAY,45,-0.029407182
1373,3337,TAKEAWAY,37,-0.029806449
18700,116413,TAKEAWAY,16,-0.029903776
90,20319,TAKEAWAY,47,-0.030475764
648,48086,TAKEAWAY,39,-0.030608217
1813,35498,TAKEAWAY,41,-0.030627551
161,34675,TAKEAWAY,33,-0.030734946
773,41614,TAKEAWAY,71,-0.031118265
18700,377226,TAKEAWAY,15,-0.032023185
18,9529,TAKEAWAY,145,-0.032711942
238,187792,TAKEAWAY,24,-0.032904414
3174,23738,TAKEAWAY,31,-0.033242179
10454,74613,TAKEAWAY,27,-0.033858067
281,33149,TAKEAWAY,82,-0.033934788
801,2382,TAKEAWAY,37,-0.034756734
592,86106,TAKEAWAY,45,-0.03572239
761,37099,TAKEAWAY,53,-0.035889402
4501,108753,TAKEAWAY,22,-0.03591182
590,6756,TAKEAWAY,71,-0.036384158
2197,25203,TAKEAWAY,48,-0.036462121
812,8567,TAKEAWAY,25,-0.036784913
221,83299,TAKEAWAY,26,-0.037239881
311,84425,TAKEAWAY,43,-0.037348708
4467,16770,TAKEAWAY,31,-0.037652462
1868,76624,TAKEAWAY,32,-0.038069055
1006,30959,TAKEAWAY,55,-0.038094464
4501,34360,TAKEAWAY,26,-0.039013445
1000,3465,TAKEAWAY,77,-0.039051182
245,223302,TAKEAWAY,16,-0.039244477
102,21905,TAKEAWAY,62,-0.039406283
939,22067,TAKEAWAY,32,-0.04198934
303,39022,TAKEAWAY,111,-0.042154077
1081,37928,TAKEAWAY,26,-0.044366402
2259,95536,TAKEAWAY,16,-0.044404966
